city,latitude,longitude,country,population
São Pedro dos Ferros,-20.17,-42.5239,Brazil,8356
Ahrensbök,54.0167,10.5833,Germany,8290
Venegono Superiore,45.75,8.9,Italy,7293
Taglio di Po,45,12.2167,Italy,8271
San Sebastián Tecomaxtlahuaca,17.35,-98.0333,Mexico,8352
Lugau,50.7383,12.7464,Germany,8013
Saint-Nicolas-de-Port,48.6308,6.3022,France,7466
Highland Heights,41.5518,-81.4691,United States,8373
Recaş,45.8014,21.5133,Romania,8336
Guiricema,-21.0078,-42.7178,Brazil,8343
Pocrane,-19.62,-41.6369,Brazil,8359
Narowlya,51.8,29.5,Belarus,8364
Somers,42.6411,-87.8919,United States,8371
Charlestown,38.427,-85.6677,United States,8370
Kamyanyets,52.4028,23.8083,Belarus,8349
Ban Buak Khang,18.7057,99.1068,Thailand,8112
Vado Ligure,44.2692,8.4361,Italy,8369
Fletcher,35.4316,-82.5038,United States,8369
Blankenheim,50.4331,6.65,Germany,8313
Bīrkur,18.4836,77.8003,India,8043
Domat/Ems,46.8198,9.4545,Switzerland,8037
Louveciennes,48.8603,2.1164,France,7055
Macururé,-9.1678,-39.0578,Brazil,8365
Colmenar de Oreja,40.1092,-3.3869,Spain,8303
Santiago Yosondúa,16.8833,-97.5667,Mexico,8330
Wettringen,52.2083,7.3167,Germany,8226
Arealva,-22.0286,-48.9111,Brazil,8351
Langnau am Albis,47.2894,8.5414,Switzerland,7500
Kilmore,-37.2833,144.95,Australia,7958
Druid Hills,33.7842,-84.3273,United States,8365
Baxter,46.3426,-94.2793,United States,8364
Puget-sur-Argens,43.4558,6.6842,France,8064
Sauerlach,47.9667,11.65,Germany,8194
Leisnig,51.1667,12.9167,Germany,8257
Vert-Saint-Denis,48.5669,2.6219,France,7874
Gopālganj,22.0572,88.6182,India,7853
Seffner,27.9981,-82.2735,United States,8362
Vila Viçosa,38.75,-7.4333,Portugal,8319
Ouro Verde,-21.4894,-51.7003,Brazil,8330
Willerby,53.7633,-0.4504,United Kingdom,7940
Marcelino Vieira,-6.2939,-38.1669,Brazil,8336
Ballan-Miré,47.3417,0.6131,France,8052
Vernon,43.066,-75.5356,United States,8359
Millersville,40.0047,-76.3522,United States,8359
Rottenburg an der Laaber,48.7019,12.0272,Germany,8267
Wimauma,27.6964,-82.3034,United States,8358
Figueira,-23.8489,-50.4028,Brazil,8293
Miramar Beach,30.3854,-86.3443,United States,8356
Appiano Gentile,45.7383,8.9797,Italy,7750
Hempstead,30.1004,-96.0779,United States,8355
Gargenville,48.9919,1.8103,France,7490
Chinon,47.1669,0.2428,France,8145
Reignier,46.1344,6.2683,France,8033
Knittlingen,49.0239,8.7569,Germany,8048
Hohberg,48.4239,7.9083,Germany,8073
Gulf Hills,30.4365,-88.8149,United States,8352
Dalton in Furness,54.1544,-3.1814,United Kingdom,7424
Buckhannon,38.9927,-80.2282,United States,8351
Ilha das Flores,-10.4358,-36.54,Brazil,8348
Saint-Jean-de-Maurienne,45.2767,6.345,France,7683
Texmelucan,16.5833,-97.2,Mexico,8323
Ransbach-Baumbach,50.4661,7.7253,Germany,7715
Gatton,-27.5611,152.2755,Australia,7101
La Descubierta,18.57,-71.73,Dominican Republic,8310
Kulpsville,40.244,-75.3407,United States,8348
Socorro,34.0543,-106.9066,United States,8348
Rebāla,14.5333,79.9,India,7710
West Livingston,30.6957,-95.0097,United States,8347
Tallulah,32.4067,-91.1915,United States,8346
Tumbiscatío de Ruiz,18.5167,-102.383,Mexico,6947
Krichim,42.0426,24.4646,Bulgaria,8129
Piovene Rocchette,45.7667,11.4333,Italy,8344
Campillos,37.05,-4.85,Spain,8301
Nandivelugu,16.2924,80.6426,India,6880
Bhātumra,18.03,77.22,India,8070
Bhāndārhāti,22.9227,88.0996,India,6928
Goffs Oak,51.7109,-0.0825,United Kingdom,8172
Messancy,49.595,5.8183,Belgium,8185
Ikata-chō,33.4883,132.3542,Japan,8253
None,44.9333,7.5333,Italy,8015
Heiden,51.8258,6.9331,Germany,8187
Orono,44.9657,-93.5908,United States,8339
Mount Maunganui,-37.643,176.185,New Zealand,6510
Thann,47.8067,7.1044,France,7721
Bath,43.9346,-69.8346,United States,8338
Jóia,-28.6469,-54.1219,Brazil,8331
Oostvoorne,51.9119,4.1008,Netherlands,8055
Suomussalmi,64.8833,28.9167,Finland,8336
Aït Tagalla,31.9167,-6.7167,Morocco,8268
Bailly-Romainvilliers,48.8469,2.8231,France,7411
Mala Danylivka,50.0614,36.1675,Ukraine,8228
Proença-a-Nova,39.75,-7.9167,Portugal,8314
Kalampáka,39.7044,21.6269,Greece,8330
Clover,35.1125,-81.2203,United States,8335
Zell am Harmersbach,48.3467,8.0639,Germany,8112
Petoskey,45.365,-84.9887,United States,8334
Boiano,41.4833,14.4667,Italy,8178
Gettorf,54.4078,9.9742,Germany,7528
Beaver Falls,40.762,-80.3225,United States,8332
Waarschoot,51.15,3.6,Belgium,7967
Nova Itarana,-13.0269,-40.0689,Brazil,8312
Farnham,45.2833,-72.9833,Canada,8330
Aratoca,6.6956,-73.0175,Colombia,8269
Lauchringen,47.6306,8.3044,Germany,7724
Chāboksar,36.9736,50.57,Iran,8224
L’Arbresle,45.8356,4.6169,France,6418
Tillamook,45.4562,-123.8331,United States,8328
Saint-Apollinaire,47.3317,5.0842,France,7587
Akhalkalaki,41.4056,43.4861,Georgia,8295
Dietmannsried,47.7833,10.2667,Germany,8175
Könnern,51.6697,11.7708,Germany,8261
Oak Hills Place,30.369,-91.0887,United States,8326
Westwego,29.9058,-90.1434,United States,8326
Çine,37.6127,28.0591,Turkey,8271
Flowery Branch,34.1713,-83.9142,United States,8325
Ketovo,55.355,65.3258,Russia,8310
Denny,56.018,-3.907,United Kingdom,8300
Chicomuselo,15.7442,-92.2833,Mexico,7083
Floreffe,50.4333,4.7833,Belgium,8114
Oostrozebeke,50.9167,3.3333,Belgium,7849
Corella,42.1147,-1.7867,Spain,8220
Falkenstein,50.4667,12.3667,Germany,8061
Houdain,50.4522,2.5372,France,7178
St. Joseph,42.0967,-86.485,United States,8317
Tullūru,16.5275,80.4681,India,7794
Blaxland,-33.75,150.6167,Australia,7451
Nārāyanpur,17.1622,78.8817,India,7927
Massa Marittima,43.05,10.8936,Italy,8286
Yarrawonga,-36.0167,146,Australia,7930
Myskhako,44.6592,37.7631,Russia,7954
Agudos do Sul,-25.9928,-49.335,Brazil,8270
Holly,42.7987,-83.6235,United States,8313
Quincy,47.2344,-119.8531,United States,8313
Bodenheim,49.9297,8.3133,Germany,7736
Larkfield-Wikiup,38.513,-122.7536,United States,8312
Frostproof,27.7493,-81.5252,United States,8312
Bohorodchany,48.8,24.5333,Ukraine,8222
West Earl,40.126,-76.1774,United States,8311
Dalhart,36.0579,-102.5123,United States,8310
East Donegal,40.0823,-76.5631,United States,8310
Rorschacherberg,47.4664,9.5,Switzerland,7285
Strullendorf,49.8333,10.9667,Germany,8055
Garrison,39.4023,-76.7514,United States,8309
Giánnouli,39.6672,22.3958,Greece,7847
Tolstoy-Yurt,43.4456,45.7789,Russia,8097
Bulqizë,41.5,20.2167,Albania,8177
Niāla Kondapalle,17.1,80.0506,India,7767
Dannenberg,53.0986,11.1009,Germany,8200
Bormes-les-Mimosas,43.1517,6.3431,France,8223
Gonzales,36.506,-121.4429,United States,8306
Ferrol,12.3383,121.9386,Philippines,8005
Zirl,47.2733,11.2414,Austria,8162
San Francisco,4.9711,-74.2892,Colombia,8304
Yāzali,15.9709,80.5616,India,7975
Chonnabot,16.084,102.6193,Thailand,8145
Agua Caliente,14.1667,-89.2167,El Salvador,8261
Meinersen,52.4667,10.3667,Germany,8151
Tāzeh Shahr,38.1756,44.6919,Iran,8216
Asikkala,61.1722,25.5472,Finland,8287
Dodji,15.5167,-14.9333,Senegal,8281
Orosi,36.5434,-119.2903,United States,8300
Runnemede,39.8521,-75.0739,United States,8300
Bel Aire,37.7749,-97.2457,United States,8300
Le Teich,44.6339,-1.0236,France,8205
Milton,47.2522,-122.3156,United States,8299
Destêrro,-7.2908,-37.0939,Brazil,8253
Cervaro,41.4828,13.9022,Italy,8093
Aurora,36.9674,-93.7183,United States,8297
Elimäki,60.7208,26.4514,Finland,8264
Firebaugh,36.8534,-120.4536,United States,8296
Kunszentmiklós,47.0264,19.1228,Hungary,8248
Cuggiono,45.5,8.8167,Italy,8290
Whitefish,48.4329,-114.3591,United States,8295
Lopatcong,40.7091,-75.1552,United States,8295
Congonhinhas,-23.5508,-50.5539,Brazil,8279
Eckbolsheim,48.5789,7.6897,France,6986
Mahtomedi,45.0619,-92.966,United States,8294
Löwenberg,52.896,13.1546,Germany,8260
Altrip,49.4325,8.5036,Germany,7602
Wavrin,50.5739,2.9389,France,7723
West Vero Corridor,27.6378,-80.4855,United States,8292
Kapuskasing,49.4167,-82.4333,Canada,8292
Les Andelys,49.2456,1.4117,France,8092
Floris,38.9347,-77.4083,United States,8291
Aparecida,-6.7839,-38.0869,Brazil,8263
Prabuty,53.7558,19.1975,Poland,8215
Le Coteau,46.0272,4.0867,France,6881
Uramita,6.8986,-76.1736,Colombia,8253
Savannah,35.221,-88.236,United States,8288
Großrosseln,49.203,6.8415,Germany,7972
Ngaruawahia,-37.668,175.147,New Zealand,6580
Deizisau,48.7133,9.3892,Germany,6944
Brighton,40.7023,-80.3677,United States,8287
Wachtendonk,51.4092,6.3378,Germany,8118
Gīdolē,5.65,37.3667,Ethiopia,8167
Bismark,52.6667,11.55,Germany,8256
Monte Castelo,-26.4619,-50.2308,Brazil,8269
Seiersberg,47.01,15.3989,Austria,7351
Tonnay-Charente,45.9436,-0.8914,France,8048
Boxford,42.6815,-71.0189,United States,8282
Guapuã,-20.3972,-47.4203,Brazil,8260
Hongwansi,38.8384,99.6159,China,8125
Liezen,47.5667,14.2333,Austria,8191
Arico el Nuevo,28.1904,-16.4977,Spain,8234
Prim Decembrie,44.2881,26.06,Romania,7817
Montague,42.5549,-72.5177,United States,8279
Grottaminarda,41.0708,15.0597,Italy,8004
Paliano,41.8,13.05,Italy,8163
Cintruénigo,42.08,-1.805,Spain,8051
Mount Joy,40.1105,-76.5065,United States,8278
McRae-Helena,32.0635,-82.8968,United States,8277
Pedreguer,38.7933,0.0342,Spain,8006
Trinidad,37.175,-104.4908,United States,8276
Kenton,40.6448,-83.6095,United States,8276
Ron Phibun,8.1722,99.8533,Thailand,8086
Nájera,42.4167,-2.7333,Spain,8060
Auby,50.4153,3.0544,France,7256
Racalmuto,37.4083,13.7347,Italy,8155
Carl Junction,37.1668,-94.5468,United States,8274
Septemvri,42.2164,24.125,Bulgaria,8197
Bad Schmiedeberg,51.6881,12.7375,Germany,8222
Agira,37.65,14.5167,Italy,8222
Southeast Arcadia,27.1862,-81.8521,United States,8272
Sausset-les-Pins,43.3322,5.1139,France,7640
Kinderhook,42.4116,-73.6823,United States,8271
La Malbaie,47.65,-70.15,Canada,8271
Thedinghausen,52.9622,9.0208,Germany,8147
Paw Paw,42.2147,-85.8918,United States,8270
Kiunga,-6.1167,141.3,Papua New Guinea,8265
Carboneras,36.9992,-1.8922,Spain,8183
Tidaholm,58.1794,13.9599,Sweden,8146
Shëngjin,41.8136,19.5939,Albania,8091
Almirante,9.3,-82.4,Panama,8114
Lake City,33.8676,-79.7533,United States,8268
Radcliffe on Trent,52.947,-1.04,United Kingdom,8205
Ballancourt,48.5256,2.3856,France,7595
Ribeirão do Largo,-15.4589,-40.7389,Brazil,8260
Martins,-6.0878,-37.9108,Brazil,8218
Mataraca,-6.6008,-35.0508,Brazil,8219
Klingenthal,50.3669,12.4686,Germany,7986
Villablino,42.9333,-6.3167,Spain,8226
Skowhegan,44.7554,-69.6657,United States,8260
Fürstenzell,48.5225,13.3178,Germany,8157
Aracena,37.8911,-6.5611,Spain,8215
Moengo,5.6167,-54.4,Suriname,8252
Catarina,11.9119,-86.0751,Nicaragua,7524
Morada Nova de Minas,-18.6039,-45.3569,Brazil,8255
Erwin,42.138,-77.1415,United States,8259
Kruishoutem,50.9,3.5333,Belgium,8086
Courtry,48.9175,2.6031,France,6658
Pudasjärvi,65.3583,27,Finland,8257
Krailling,48.1,11.4,Germany,7772
Colorado City,36.9774,-112.983,United States,8258
Oak Grove,39.0077,-94.1283,United States,8258
Karumai,40.3267,141.4606,Japan,8224
Biguglia,42.6183,9.4361,France,7902
La Penne-sur-Huveaune,43.2806,5.5158,France,6446
Comendador Levy Gasparian,-22.0289,-43.205,Brazil,8180
Pawling,41.5661,-73.5971,United States,8256
Romagnat,45.7294,3.1006,France,7793
Berāberi,22.8461,88.2047,India,6810
Ferreira do Alentejo,38.0589,-8.1156,Portugal,8255
Seuzach,47.5358,8.7294,Switzerland,7291
Kosterëvo,55.9333,39.6333,Russia,8216
Dürnten,47.2789,8.8433,Switzerland,7518
Banayoyo,17.2333,120.4833,Philippines,7931
Carneirinho,-19.6978,-50.6878,Brazil,8248
Moundsville,39.9221,-80.7422,United States,8252
Campoformido,46.0167,13.1667,Italy,7891
Villa di Serio,45.7217,9.735,Italy,6777
Pereiras,-23.0761,-47.9758,Brazil,8213
Tarfaya,27.9133,-12.9317,Morocco,8027
Sawang Wirawong,15.2417,105.0922,Thailand,8136
Claix,45.1197,5.6717,France,7921
Cumberland Hill,41.9736,-71.4605,United States,8249
Çamaş,40.9026,37.528,Turkey,8118
Hanawa,36.9572,140.4097,Japan,8209
Schierling,48.8347,12.1397,Germany,8142
Gopālpur,25.8738,87.9637,India,7109
San Giovanni Gemini,37.6292,13.6417,Italy,7947
Hawkinge,51.117,1.1638,United Kingdom,8002
Montecito,34.4382,-119.6286,United States,8245
Pena Forte,-7.8289,-39.0769,Brazil,8226
Denison,42.016,-95.3528,United States,8244
Frankley,52.4034,-2.0228,United Kingdom,7890
Locust Grove,33.3442,-84.1071,United States,8243
Buxton,43.6428,-70.5376,United States,8243
Half Moon,34.8298,-77.4591,United States,8243
Lugoff,34.2216,-80.6849,United States,8243
Vicchio,43.9333,11.4667,Italy,8183
Fuscaldo,39.4167,16.0333,Italy,8108
Vidreras,41.7889,2.7793,Spain,8073
Costabissara,45.5833,11.4833,Italy,7658
Fort Mitchell,39.0459,-84.5563,United States,8241
Conewago,40.0657,-76.7932,United States,8241
Rakkestad,59.3731,11.4203,Norway,8222
Möckmühl,49.3167,9.35,Germany,8078
Manhattan,41.4274,-87.9805,United States,8240
Honey Brook,40.0902,-75.8886,United States,8240
Souk Khmis Bni Arouss,35.3064,-5.6292,Morocco,8193
Sibilia,15,-91.6167,Guatemala,7954
Brooklyn,41.787,-71.9543,United States,8238
North Weeki Wachee,28.5591,-82.5537,United States,8238
Mahishkuchi,26.3866,89.7646,India,7192
Libertad,8.467,123.5266,Philippines,8119
Mammoth Lakes,37.6273,-118.99,United States,8235
Akranes,64.3167,-22.1,Iceland,7411
Meggen,47.0464,8.3744,Switzerland,7238
Isaías Coelho,-7.7378,-41.6758,Brazil,8221
Millis,42.1693,-71.3626,United States,8233
Třeboň,49.0037,14.7707,Czechia,8150
Pedda Ganjām,15.6428,80.2324,India,7972
Oberkochen,48.7839,10.1053,Germany,7895
Johnstown,43.0073,-74.3755,United States,8230
Uchalon,23.0333,87.7833,India,7439
Nossa Senhora dos Remédios,-3.9789,-42.6208,Brazil,8206
Šlapanice,49.1687,16.7273,Czechia,7703
Le Mesnil-le-Roi,48.9281,2.1225,France,6292
Spotswood,40.3949,-74.392,United States,8228
Monachil,37.1319,-3.5389,Spain,8137
Sychëvka,55.8253,34.2736,Russia,8220
Langenargen,47.6,9.5417,Germany,7721
Haddam,41.4677,-72.5458,United States,8227
Waynesburg,39.8983,-80.1855,United States,8227
Shankoucun,28.0657,120.3143,China,8010
Kennett,39.8374,-75.6808,United States,8226
Polo,18.08,-71.28,Dominican Republic,8186
Irapuru,-21.5708,-51.345,Brazil,8187
Oulad Chbana,33.05,-7.3833,Morocco,8081
Thomson,33.4666,-82.4992,United States,8225
Pagsanghan,11.9651,124.7213,Philippines,7959
Gattinara,45.6167,8.3667,Italy,7987
Huliyūrdurga,12.8167,77.0333,India,7989
Irondale,33.4773,-84.36,United States,8224
Renfrew,45.4717,-76.6831,Canada,8223
Atotonilco de Tula,20.05,-99.1833,Mexico,8154
Neustadt,50.7333,11.75,Germany,8002
Hongmao,19.0258,109.6664,China,8153
Guénange,49.2978,6.1978,France,7341
Endirey,43.1632,46.654,Russia,8105
Bruck an der Leitha,48.0255,16.779,Austria,7887
Düdingen,46.8461,7.1906,Switzerland,7961
Meghraoua,33.9322,-4.0456,Morocco,8204
Roquetas,40.8206,0.5025,Spain,8159
Novaya Ladoga,60.1064,32.3161,Russia,8203
Westlake Village,34.1369,-118.822,United States,8217
San Daniele del Friuli,46.15,13.0167,Italy,7987
Castle Shannon,40.3664,-80.0194,United States,8216
North Elba,44.2394,-73.9969,United States,8215
Coaldale,49.7333,-112.6167,Canada,8215
Groß Kreutz,52.3997,12.7831,Germany,8133
Rýmařov,49.9318,17.2718,Czechia,8081
Zhänibek,49.4221,46.8471,Kazakhstan,8212
Chester,37.9199,-89.8259,United States,8213
Lipník nad Bečvou,49.5275,17.5863,Czechia,7953
Zavodske,50.4002,33.3908,Ukraine,8180
Landeck,47.1333,10.5667,Austria,7725
Taourga,36.7938,3.9463,Algeria,7882
Dancu,47.153,27.6619,Romania,6444
Valencina de la Concepción,37.4167,-6.0667,Spain,7894
Nekunāpuram,15.2267,79.9267,India,7870
Pokūru,15.1667,79.8167,India,7870
Tubajon,10.3253,125.5572,Philippines,8119
Napoleon,41.3978,-84.1244,United States,8207
Pinoso,38.4033,-1.0422,Spain,8142
Domneşti,44.3979,25.9175,Romania,7910
Willebadessen,51.6331,9.0331,Germany,8142
Schömberg,48.7867,8.6442,Germany,7991
Upper Saddle River,41.0633,-74.0986,United States,8205
Chinique,15.0411,-91.0269,Guatemala,8009
Melqa el Ouidane,34.5667,-3.0167,Morocco,8176
Novi Sanzhary,49.3354,34.3162,Ukraine,8179
Donges,47.3231,-2.0761,France,8038
Collie,-33.363,116.156,Australia,7587
Mahopac,41.3684,-73.7401,United States,8203
Temperance,41.7653,-83.5755,United States,8201
Maxdorf,49.4819,8.29,Germany,7218
Vau i Dejës,42,19.6333,Albania,8117
Oberlin,41.2857,-82.2197,United States,8199
Capitólio,-20.615,-46.05,Brazil,8183
Monsenhor Paulo,-21.7578,-45.5408,Brazil,8161
Albarradas,17.0667,-96.2,Mexico,7965
Arnstein,49.9781,9.9689,Germany,8125
Motavita,5.5772,-73.3672,Colombia,8067
Černošice,49.9602,14.3199,Czechia,7382
Vineuil,47.5806,1.3725,France,7845
Twin Lakes,39.8229,-105.0036,United States,8196
Lake Norman of Catawba,35.5995,-80.984,United States,8196
Camutanga,-7.4069,-35.2739,Brazil,8156
Nova Veneza,-16.3708,-49.3228,Brazil,8129
Jefferson City,36.1197,-83.4838,United States,8194
Country Club Estates,31.2113,-81.4622,United States,8194
Petrosino,37.7127,12.4996,Italy,8181
Bhadrapur,24.2624,87.952,India,6571
Kirawsk,53.2686,29.4736,Belarus,8178
Kvasyliv,50.5569,26.2675,Ukraine,8117
Lysianka,49.2542,30.8207,Ukraine,8161
Caldas de Malavella,41.8387,2.8089,Spain,8051
Kenilworth,40.6781,-74.2889,United States,8191
Éguilles,43.5686,5.3542,France,7957
Chiaramonte Gulfi,37.0333,14.7,Italy,8126
Cenes de la Vega,37.15,-3.5333,Spain,8181
Bad Herrenalb,48.8006,8.4408,Germany,7948
San Esteban Sasroviras,41.495,1.8744,Spain,7771
Ercsi,47.2496,18.891,Hungary,8065
Loppi,60.7181,24.4417,Finland,8175
Fifi,34.95,-5.25,Morocco,8104
Beauzelle,43.6653,1.3775,France,6676
Krasnopillya,50.7732,35.2717,Ukraine,8165
Jesteburg,53.3078,9.9542,Germany,7903
Corumbaíba,-18.1419,-48.5619,Brazil,8181
Gleizé,45.9892,4.6969,France,7470
Schroeppel,43.265,-76.2748,United States,8184
Thuir,42.6319,2.7564,France,7792
Caccamo,37.9333,13.6667,Italy,8139
Hokksund,59.7708,9.9099,Norway,8138
Gränichen,47.3583,8.0997,Switzerland,7733
São José do Cerrito,-27.6628,-50.58,Brazil,8173
Porto de Pedras,-9.1578,-35.295,Brazil,8151
Uribe,3.2408,-74.3536,Colombia,8180
Laprida,-37.5333,-60.8167,Argentina,8178
Bedekovčina,46.0333,16,Croatia,8079
Manāli,32.2044,77.17,India,8096
Mikasa,43.2458,141.8756,Japan,8153
Chantada,42.6167,-7.7667,Spain,8134
Cortlandville,42.5892,-76.1615,United States,8180
Ellsworth,44.5847,-68.4875,United States,8180
Wedgefield,28.4847,-81.0808,United States,8180
Luisant,48.4317,1.4764,France,6673
Campomarino,41.9567,15.0344,Italy,8074
Itamarati,-6.425,-68.2528,Brazil,8179
Formoso,-14.9469,-46.2319,Brazil,8177
Thrapston,52.397,-0.538,United Kingdom,6239
Dong Luang,16.8066,104.5337,Thailand,8135
Rheinsberg,53.0983,12.8958,Germany,8153
Ergoldsbach,48.6833,12.2,Germany,8036
Mallepalli,18.5833,80.9,India,8149
Baruipāra,22.7574,88.2429,India,6731
Clanwilliam,-32.1786,18.8911,South Africa,7674
Vrútky,49.1117,18.9236,Slovakia,7760
San Martino in Rio,44.7333,10.7833,Italy,8111
Vetschau/Spreewald,51.7831,14.0667,Germany,8103
Teuchern,51.1167,12.0167,Germany,8077
Monona,43.054,-89.3334,United States,8175
Beeskow,52.1667,14.25,Germany,8070
Grumello del Monte,45.6333,9.8667,Italy,7427
South Londonderry,40.2424,-76.5432,United States,8174
Nātavaram,17.605,82.408,India,7469
Verkhnyaya Khava,51.8389,39.9417,Russia,8154
Fresnes-sur-Escaut,50.4336,3.5769,France,7532
Center Line,42.4805,-83.0274,United States,8171
Venice Gardens,27.0694,-82.4054,United States,8171
Pismo Beach,35.1484,-120.6492,United States,8168
Beebe,35.0712,-91.8996,United States,8168
Bahnemīr,36.6639,52.7631,Iran,7906
Agali,13.7842,77.0544,India,7616
Isle,45.8042,1.2264,France,7779
Milliken,40.3115,-104.8561,United States,8164
Santa Cruz do Arari,-0.6639,-49.1628,Brazil,8155
Montorio al Vomano,42.5833,13.6333,Italy,8013
Barua Gopālpur,24.5618,87.8121,India,6614
Black Mountain,35.6142,-82.3275,United States,8162
Hettange-Grande,49.4058,6.1531,France,7689
Forte dei Marmi,43.95,10.1833,Italy,7335
Charnay-lès-Mâcon,46.3092,4.7844,France,7559
Siret,47.95,26.06,Romania,7976
San Miguel Quetzaltepec,16.9667,-95.8167,Mexico,8119
Kef el Rhar,34.5075,-4.2628,Morocco,8104
Jermuk,39.8417,45.6722,Armenia,8013
Archidona,37.1,-4.3833,Spain,8114
Pasching,48.2589,14.2028,Austria,7552
Cariati,39.4963,16.955,Italy,8156
Crestwood Village,39.9568,-74.3524,United States,8155
Sūrampalle,16.5847,80.7186,India,7789
Cellole,41.2,13.85,Italy,7937
El Divisadero,13.6,-88.05,El Salvador,8021
Neuves-Maisons,48.6161,6.1036,France,6653
Niagara,43.1154,-78.981,United States,8151
Imi n-Tlit,31.2156,-9.5461,Morocco,8057
Tavullia,43.898,12.7532,Italy,7961
Colméia,-8.7289,-48.765,Brazil,8141
Meadow Lakes,61.638,-149.608,United States,8149
Selters,50.35,8.2667,Germany,7952
Gümüşhacıköy,40.8667,35.2167,Turkey,8121
Sögel,52.85,7.5167,Germany,8003
Center Moriches,40.8015,-72.796,United States,8147
Litchfield,41.7413,-73.1931,United States,8147
